Quaternary String Length,RLL log2 of possible strands count
1312,2600.8968578037493
1313,2602.879211856391
1314,2604.8615659090324
1315,2606.8439199616737
1316,2608.826274014315
1317,2610.8086280669568
1318,2612.790982119598
1319,2614.7733361722394
1320,2616.7556902248807
1321,2618.738044277522
1322,2620.720398330164
1323,2622.702752382805
1324,2624.6851064354464
1325,2626.6674604880877
1326,2628.649814540729
1327,2630.632168593371
1328,2632.614522646012
1329,2634.5968766986534
1330,2636.5792307512947
1331,2638.5615848039365
1332,2640.543938856578
1333,2642.526292909219
1334,2644.5086469618604
1335,2646.4910010145018
1336,2648.4733550671435
1337,2650.455709119785
1338,2652.438063172426
1339,2654.4204172250675
1340,2656.402771277709
1341,2658.3851253303505
1342,2660.367479382992
1343,2662.349833435633
1344,2664.3321874882745
1345,2666.3145415409163
1346,2668.2968955935576
1347,2670.279249646199
1348,2672.26160369884
1349,2674.2439577514815
1350,2676.2263118041233
1351,2678.2086658567646
1352,2680.191019909406
1353,2682.173373962047
1354,2684.155728014689
1355,2686.1380820673303
1356,2688.1204361199716
1357,2690.102790172613
1358,2692.085144225254
1359,2694.067498277896
1360,2696.0498523305373
1361,2698.0322063831786
1362,2700.01456043582
1363,2701.9969144884612
1364,2703.979268541103
1365,2705.9616225937443
1366,2707.9439766463856
1367,2709.926330699027
1368,2711.9086847516687
1369,2713.89103880431
1370,2715.8733928569513
1371,2717.8557469095927
1372,2719.838100962234
1373,2721.8204550148757
1374,2723.802809067517
1375,2725.7851631201584
1376,2727.7675171727997
1377,2729.749871225441
1378,2731.7322252780828
1379,2733.714579330724
1380,2735.6969333833654
1381,2737.6792874360067
1382,2739.6616414886485
1383,2741.6439955412898
1384,2743.626349593931
1385,2745.6087036465724
1386,2747.5910576992137
1387,2749.5734117518555
1388,2751.555765804497
1389,2753.538119857138
1390,2755.5204739097794
1391,2757.502827962421
1392,2759.4851820150625
1393,2761.467536067704
1394,2763.449890120345
1395,2765.4322441729864
1396,2767.414598225628
1397,2769.3969522782695
1398,2771.379306330911
1399,2773.361660383552
1400,2775.3440144361934
1401,2777.326368488835
1402,2779.3087225414765
1403,2781.291076594118
1404,2783.273430646759
1405,2785.255784699401
1406,2787.2381387520422
1407,2789.2204928046835
1408,2791.202846857325
1409,2793.185200909966
1410,2795.167554962608
1411,2797.1499090152492
1412,2799.1322630678906
1413,2801.114617120532
1414,2803.096971173173
1415,2805.079325225815
1416,2807.0616792784563
1417,2809.0440333310976
1418,2811.026387383739
1419,2813.0087414363807
1420,2814.991095489022
1421,2816.9734495416633
1422,2818.9558035943046
1423,2820.938157646946
1424,2822.9205116995877
1425,2824.902865752229
1426,2826.8852198048703
1427,2828.8675738575116
1428,2830.849927910153
1429,2832.8322819627947
1430,2834.814636015436
1431,2836.7969900680773
1432,2838.7793441207186
1433,2840.7616981733604
1434,2842.7440522260017
1435,2844.726406278643
1436,2846.7087603312843
1437,2848.6911143839257
1438,2850.6734684365674
1439,2852.6558224892087
1440,2854.63817654185
1441,2856.6205305944914
1442,2858.602884647133
1443,2860.5852386997744
1444,2862.5675927524157
1445,2864.549946805057
1446,2866.5323008576984
1447,2868.51465491034
1448,2870.4970089629815
1449,2872.4793630156228
1450,2874.461717068264
1451,2876.4440711209054
1452,2878.426425173547
1453,2880.4087792261885
1454,2882.39113327883
1455,2884.373487331471
1456,2886.355841384113
1457,2888.338195436754
1458,2890.3205494893955
1459,2892.302903542037
1460,2894.285257594678
1461,2896.26761164732
1462,2898.249965699961
1463,2900.2323197526025
1464,2902.214673805244
1465,2904.197027857885
1466,2906.179381910527
1467,2908.161735963168
1468,2910.1440900158095
1469,2912.126444068451
1470,2914.1087981210926
1471,2916.091152173734
1472,2918.0735062263752
1473,2920.0558602790165
1474,2922.038214331658
1475,2924.0205683842996
1476,2926.002922436941
1477,2927.9852764895822
1478,2929.9676305422236
1479,2931.9499845948653
1480,2933.9323386475066
1481,2935.914692700148
1482,2937.8970467527893
1483,2939.8794008054306
1484,2941.8617548580723
1485,2943.8441089107137
1486,2945.826462963355
1487,2947.8088170159963
1488,2949.7911710686376
1489,2951.7735251212794
1490,2953.7558791739207
1491,2955.738233226562
1492,2957.7205872792033
1493,2959.702941331845
1494,2961.6852953844864
1495,2963.6676494371277
1496,2965.650003489769
1497,2967.6323575424103
1498,2969.614711595052
1499,2971.5970656476934
1500,2973.5794197003347
1501,2975.561773752976
1502,2977.5441278056173
1503,2979.526481858259
1504,2981.5088359109004
1505,2983.4911899635417
1506,2985.473544016183
1507,2987.455898068825
1508,2989.438252121466
1509,2991.4206061741074
1510,2993.4029602267487
1511,2995.38531427939
1512,2997.367668332032
1513,2999.350022384673
1514,3001.3323764373145
1515,3003.3147304899558
1516,3005.2970845425975
1517,3007.279438595239
1518,3009.26179264788
1519,3011.2441467005215
1520,3013.226500753163
1521,3015.2088548058045
1522,3017.191208858446
1523,3019.173562911087
1524,3021.1559169637285
1525,3023.13827101637
1526,3025.1206250690116
1527,3027.102979121653
1528,3029.085333174294
1529,3031.0676872269355
1530,3033.0500412795773
1531,3035.0323953322186
1532,3037.01474938486
1533,3038.997103437501
1534,3040.9794574901425
1535,3042.9618115427843
1536,3044.9441655954256
1537,3046.926519648067
1538,3048.908873700708
1539,3050.8912277533495
1540,3052.8735818059913
1541,3054.8559358586326
1542,3056.838289911274
1543,3058.8206439639152
1544,3060.802998016557
1545,3062.7853520691983
1546,3064.7677061218396
1547,3066.750060174481
1548,3068.7324142271223
1549,3070.714768279764
1550,3072.6971223324053
1551,3074.6794763850467
1552,3076.661830437688
1553,3078.6441844903293
1554,3080.626538542971
1555,3082.6088925956124
1556,3084.5912466482537
1557,3086.573600700895
1558,3088.5559547535368
1559,3090.538308806178
1560,3092.5206628588194
1561,3094.5030169114607
1562,3096.485370964102
1563,3098.4677250167438
1564,3100.450079069385
1565,3102.4324331220264
1566,3104.4147871746677
1567,3106.3971412273095
1568,3108.379495279951
1569,3110.361849332592
1570,3112.3442033852334
1571,3114.3265574378747
1572,3116.3089114905165
1573,3118.291265543158
1574,3120.273619595799
1575,3122.2559736484404
1576,3124.2383277010817
1577,3126.2206817537235
1578,3128.203035806365
1579,3130.185389859006
1580,3132.1677439116474
1581,3134.150097964289
1582,3136.1324520169305
1583,3138.114806069572
1584,3140.097160122213
1585,3142.0795141748545
1586,3144.0618682274962
1587,3146.0442222801375
1588,3148.026576332779
1589,3150.00893038542
1590,3151.9912844380615
1591,3153.9736384907033
1592,3155.9559925433446
1593,3157.938346595986
1594,3159.920700648627
1595,3161.903054701269
1596,3163.8854087539103
1597,3165.8677628065516
1598,3167.850116859193
1599,3169.832470911834
1600,3171.814824964476
1601,3173.7971790171173
1602,3175.7795330697586
1603,3177.7618871224
1604,3179.7442411750417
1605,3181.726595227683
1606,3183.7089492803243
1607,3185.6913033329656
1608,3187.673657385607
1609,3189.6560114382487
1610,3191.63836549089
1611,3193.6207195435313
1612,3195.6030735961726
1613,3197.585427648814
1614,3199.5677817014557
1615,3201.550135754097
1616,3203.5324898067383
1617,3205.5148438593797
1618,3207.4971979120214
1619,3209.4795519646627
1620,3211.461906017304
1621,3213.4442600699454
1622,3215.4266141225867
1623,3217.4089681752284
1624,3219.3913222278698
1625,3221.373676280511
1626,3223.3560303331524
1627,3225.3383843857937
1628,3227.3207384384355
1629,3229.3030924910768
1630,3231.285446543718
1631,3233.2678005963594
1632,3235.250154649001
1633,3237.2325087016425
1634,3239.214862754284
1635,3241.197216806925
1636,3243.1795708595664
1637,3245.161924912208
1638,3247.1442789648495
1639,3249.126633017491
1640,3251.108987070132
1641,3253.091341122774
1642,3255.073695175415
1643,3257.0560492280565
1644,3259.038403280698
1645,3261.020757333339
1646,3263.003111385981
1647,3264.985465438622
1648,3266.9678194912635
1649,3268.950173543905
1650,3270.932527596546
1651,3272.914881649188
1652,3274.8972357018292
1653,3276.8795897544705
1654,3278.861943807112
1655,3280.8442978597536
1656,3282.826651912395
1657,3284.8090059650362
1658,3286.7913600176776
1659,3288.773714070319
1660,3290.7560681229606
1661,3292.738422175602
1662,3294.7207762282433
1663,3296.7031302808846
1664,3298.685484333526
1665,3300.6678383861677
1666,3302.650192438809
1667,3304.6325464914503
1668,3306.6149005440916
1669,3308.5972545967334
1670,3310.5796086493747
1671,3312.561962702016
1672,3314.5443167546573
1673,3316.5266708072986
1674,3318.5090248599404
1675,3320.4913789125817
1676,3322.473732965223
1677,3324.4560870178643
1678,3326.4384410705056
1679,3328.4207951231474
1680,3330.4031491757887
1681,3332.38550322843
1682,3334.3678572810713
1683,3336.350211333713
1684,3338.3325653863544
1685,3340.3149194389957
1686,3342.297273491637
1687,3344.2796275442784
1688,3346.26198159692
1689,3348.2443356495614
1690,3350.2266897022027
1691,3352.209043754844
1692,3354.191397807486
1693,3356.173751860127
1694,3358.1561059127685
1695,3360.1384599654098
1696,3362.120814018051
1697,3364.103168070693
1698,3366.085522123334
1699,3368.0678761759755
1700,3370.050230228617
1701,3372.032584281258
1702,3374.0149383339
1703,3375.997292386541
1704,3377.9796464391825
1705,3379.962000491824
1706,3381.9443545444656
1707,3383.926708597107
1708,3385.909062649748
1709,3387.8914167023895
1710,3389.873770755031
1711,3391.8561248076726
1712,3393.838478860314
1713,3395.820832912955
1714,3397.8031869655965
1715,3399.785541018238
1716,3401.7678950708796
1717,3403.750249123521
1718,3405.7326031761622
1719,3407.7149572288035
1720,3409.6973112814453
1721,3411.6796653340866
1722,3413.662019386728
1723,3415.6443734393692
1724,3417.6267274920106
1725,3419.6090815446523
1726,3421.5914355972936
1727,3423.573789649935
1728,3425.5561437025763
1729,3427.538497755218
1730,3429.5208518078593
1731,3431.5032058605007
1732,3433.485559913142
1733,3435.4679139657833
1734,3437.450268018425
1735,3439.4326220710664
1736,3441.4149761237077
1737,3443.397330176349
1738,3445.3796842289903
1739,3447.362038281632
1740,3449.3443923342734
1741,3451.3267463869147
1742,3453.309100439556
1743,3455.2914544921978
1744,3457.273808544839
1745,3459.2561625974804
1746,3461.2385166501217
1747,3463.220870702763
1748,3465.203224755405
1749,3467.185578808046
1750,3469.1679328606874
1751,3471.1502869133287
1752,3473.13264096597
1753,3475.114995018612
1754,3477.097349071253
1755,3479.0797031238944
1756,3481.0620571765357
1757,3483.0444112291775
1758,3485.026765281819
1759,3487.00911933446
1760,3488.9914733871015
1761,3490.9738274397428
1762,3492.9561814923845
1763,3494.938535545026
1764,3496.920889597667
1765,3498.9032436503085
1766,3500.8855977029502
1767,3502.8679517555915
1768,3504.850305808233
1769,3506.832659860874
1770,3508.8150139135155
1771,3510.7973679661573
1772,3512.7797220187986
1773,3514.76207607144
1774,3516.744430124081
1775,3518.7267841767225
1776,3520.7091382293643
1777,3522.6914922820056
1778,3524.673846334647
1779,3526.656200387288
1780,3528.63855443993
1781,3530.6209084925713
1782,3532.6032625452126
1783,3534.585616597854
1784,3536.567970650495
1785,3538.550324703137
1786,3540.5326787557783
1787,3542.5150328084196
1788,3544.497386861061
1789,3546.4797409137022
1790,3548.462094966344
1791,3550.4444490189853
1792,3552.4268030716266
1793,3554.409157124268
1794,3556.3915111769097
1795,3558.373865229551
1796,3560.3562192821923
1797,3562.3385733348337
1798,3564.320927387475
1799,3566.3032814401167
1800,3568.285635492758
1801,3570.2679895453994
1802,3572.2503435980407
1803,3574.2326976506824
1804,3576.2150517033238
1805,3578.197405755965
1806,3580.1797598086064
1807,3582.1621138612477
1808,3584.1444679138895
1809,3586.1268219665308
1810,3588.109176019172
1811,3590.0915300718134
1812,3592.0738841244547
1813,3594.0562381770965
1814,3596.038592229738
1815,3598.020946282379
1816,3600.0033003350204
1817,3601.985654387662
1818,3603.9680084403035
1819,3605.950362492945
1820,3607.932716545586
1821,3609.9150705982274
1822,3611.897424650869
1823,3613.8797787035105
1824,3615.862132756152
1825,3617.844486808793
1826,3619.8268408614344
1827,3621.809194914076
1828,3623.7915489667175
1829,3625.773903019359
1830,3627.756257072
1831,3629.738611124642
1832,3631.7209651772832
1833,3633.7033192299245
1834,3635.685673282566
1835,3637.668027335207
1836,3639.650381387849
1837,3641.6327354404903
1838,3643.6150894931316
1839,3645.597443545773
1840,3647.579797598414
1841,3649.562151651056
1842,3651.5445057036973
1843,3653.5268597563386
1844,3655.50921380898
1845,3657.4915678616217
1846,3659.473921914263
1847,3661.4562759669043
1848,3663.4386300195456
1849,3665.420984072187
1850,3667.4033381248287
1851,3669.38569217747
1852,3671.3680462301113
1853,3673.3504002827526
1854,3675.3327543353944
1855,3677.3151083880357
1856,3679.297462440677
1857,3681.2798164933183
1858,3683.2621705459596
1859,3685.2445245986014
1860,3687.2268786512427
1861,3689.209232703884
1862,3691.1915867565253
1863,3693.1739408091667
1864,3695.1562948618084
1865,3697.1386489144497
1866,3699.121002967091
1867,3701.1033570197324
1868,3703.085711072374
1869,3705.0680651250154
1870,3707.0504191776567
1871,3709.032773230298
1872,3711.0151272829394
1873,3712.997481335581
1874,3714.9798353882225
1875,3716.9621894408638
1876,3718.944543493505
1877,3720.9268975461464
1878,3722.909251598788
1879,3724.8916056514295
1880,3726.873959704071
1881,3728.856313756712
1882,3730.838667809354
1883,3732.821021861995
1884,3734.8033759146365
1885,3736.785729967278
1886,3738.768084019919
1887,3740.750438072561
1888,3742.732792125202
1889,3744.7151461778435
1890,3746.697500230485
1891,3748.6798542831266
1892,3750.662208335768
1893,3752.644562388409
1894,3754.6269164410505
1895,3756.609270493692
1896,3758.5916245463336
1897,3760.573978598975
1898,3762.5563326516162
1899,3764.5386867042575
1900,3766.521040756899
1901,3768.5033948095406
1902,3770.485748862182
1903,3772.4681029148232
1904,3774.4504569674646
1905,3776.4328110201063
1906,3778.4151650727476
1907,3780.397519125389
1908,3782.3798731780303
1909,3784.3622272306716
1910,3786.3445812833133
1911,3788.3269353359547
1912,3790.309289388596
1913,3792.2916434412373
1914,3794.2739974938786
1915,3796.2563515465204
1916,3798.2387055991617
1917,3800.221059651803
1918,3802.2034137044443
1919,3804.185767757086
1920,3806.1681218097274
1921,3808.1504758623687
1922,3810.13282991501
1923,3812.1151839676513
1924,3814.097538020293
1925,3816.0798920729344
1926,3818.0622461255757
1927,3820.044600178217
1928,3822.026954230859
1929,3824.0093082835
1930,3825.9916623361414
1931,3827.9740163887827
1932,3829.956370441424
1933,3831.938724494066
1934,3833.921078546707
1935,3835.9034325993484
1936,3837.8857866519897
1937,3839.868140704631
1938,3841.850494757273
1939,3843.832848809914
1940,3845.8152028625555
1941,3847.7975569151968
1942,3849.7799109678385
1943,3851.76226502048
1944,3853.744619073121
1945,3855.7269731257625
1946,3857.709327178404
1947,3859.6916812310455
1948,3861.674035283687
1949,3863.656389336328
1950,3865.6387433889695
1951,3867.621097441611
1952,3869.6034514942526
1953,3871.585805546894
1954,3873.568159599535
1955,3875.5505136521765
1956,3877.5328677048183
1957,3879.5152217574596
1958,3881.497575810101
1959,3883.479929862742
1960,3885.4622839153835
1961,3887.4446379680253
1962,3889.4269920206666
1963,3891.409346073308
1964,3893.3917001259492
1965,3895.3740541785905
1966,3897.3564082312323
1967,3899.3387622838736
1968,3901.321116336515
1969,3903.3034703891562
1970,3905.285824441798
1971,3907.2681784944393
1972,3909.2505325470806
1973,3911.232886599722
1974,3913.2152406523633
1975,3915.197594705005
1976,3917.1799487576463
1977,3919.1623028102877
1978,3921.144656862929
1979,3923.1270109155707
1980,3925.109364968212
1981,3927.0917190208534
1982,3929.0740730734947
1983,3931.056427126136
1984,3933.0387811787778
1985,3935.021135231419
1986,3937.0034892840604
1987,3938.9858433367017
1988,3940.968197389343
1989,3942.9505514419848
1990,3944.932905494626
1991,3946.9152595472674
1992,3948.8976135999087
1993,3950.8799676525505
1994,3952.862321705192
1995,3954.844675757833
1996,3956.8270298104744
1997,3958.8093838631157
1998,3960.7917379157575
1999,3962.774091968399
2000,3964.75644602104
2001,3966.7388000736814
2002,3968.7211541263227
2003,3970.7035081789645
2004,3972.685862231606
2005,3974.668216284247
2006,3976.6505703368884
2007,3978.63292438953
2008,3980.6152784421715
2009,3982.597632494813
2010,3984.579986547454
2011,3986.5623406000955
2012,3988.5446946527372
2013,3990.5270487053785
2014,3992.50940275802
2015,3994.491756810661
2016,3996.474110863303
2017,3998.4564649159443
2018,4000.4388189685856
2019,4002.421173021227
2020,4004.403527073868
2021,4006.38588112651
2022,4008.3682351791513
2023,4010.3505892317926
2024,4012.332943284434
2025,4014.315297337075
2026,4016.297651389717
2027,4018.2800054423583
2028,4020.2623594949996
2029,4022.244713547641
2030,4024.2270676002827
2031,4026.209421652924
2032,4028.1917757055653
2033,4030.1741297582066
2034,4032.156483810848
2035,4034.1388378634897
2036,4036.121191916131
2037,4038.1035459687723
2038,4040.0859000214136
2039,4042.068254074055
2040,4044.0506081266967
2041,4046.032962179338
2042,4048.0153162319793
2043,4049.9976702846207
2044,4051.9800243372624
2045,4053.9623783899037
2046,4055.944732442545
2047,4057.9270864951864
2048,4059.9094405478277
2049,4061.8917946004694
2050,4063.8741486531108
2051,4065.856502705752
2052,4067.8388567583934
2053,4069.821210811035
2054,4071.8035648636765
2055,4073.7859189163178
2056,4075.768272968959
2057,4077.7506270216004
2058,4079.732981074242
2059,4081.7153351268835
2060,4083.697689179525
2061,4085.680043232166
2062,4087.6623972848074
2063,4089.644751337449
2064,4091.6271053900905
2065,4093.609459442732
2066,4095.591813495373
2067,4097.574167548015
2068,4099.556521600656
2069,4101.5388756532975
2070,4103.521229705939
2071,4105.50358375858
2072,4107.485937811221
2073,4109.468291863863
2074,4111.450645916505
2075,4113.432999969146
2076,4115.415354021788
2077,4117.397708074429
2078,4119.38006212707
2079,4121.3624161797115
2080,4123.344770232353
2081,4125.327124284994
2082,4127.3094783376355
2083,4129.291832390277
2084,4131.274186442919
2085,4133.25654049556
2086,4135.238894548202
2087,4137.221248600843
2088,4139.203602653484
2089,4141.185956706126
2090,4143.168310758767
2091,4145.150664811408
2092,4147.1330188640495
2093,4149.115372916692
2094,4151.097726969333
2095,4153.080081021974
2096,4155.062435074616
2097,4157.044789127257
2098,4159.027143179898
2099,4161.00949723254
2100,4162.991851285181
2101,4164.974205337822
2102,4166.9565593904645
2103,4168.938913443106
2104,4170.921267495747
2105,4172.903621548388
2106,4174.88597560103
2107,4176.868329653671
2108,4178.850683706312
2109,4180.833037758954
2110,4182.815391811595
2111,4184.797745864237
2112,4186.7800999168785
2113,4188.76245396952
2114,4190.744808022161
2115,4192.727162074802
2116,4194.709516127444
2117,4196.691870180085
2118,4198.674224232726
2119,4200.656578285368
2120,4202.638932338009
2121,4204.621286390651
2122,4206.6036404432925
2123,4208.585994495934
2124,4210.568348548575
2125,4212.5507026012165
2126,4214.533056653858
2127,4216.515410706499
2128,4218.49776475914
2129,4220.480118811782
2130,4222.462472864424
2131,4224.444826917065
2132,4226.427180969707
2133,4228.409535022348
2134,4230.391889074989
2135,4232.3742431276305
2136,4234.356597180272
2137,4236.338951232913
2138,4238.321305285554
2139,4240.303659338197
2140,4242.286013390838
2141,4244.268367443479
2142,4246.250721496121
2143,4248.233075548762
2144,4250.215429601403
2145,4252.1977836540445
2146,4254.180137706686
2147,4256.162491759327
2148,4258.144845811969
2149,4260.127199864611
2150,4262.109553917252
2151,4264.091907969893
2152,4266.074262022535
2153,4268.056616075176
2154,4270.038970127817
2155,4272.021324180459
2156,4274.0036782331
2157,4275.986032285741
2158,4277.968386338383
2159,4279.950740391025
2160,4281.933094443666
2161,4283.915448496307
2162,4285.897802548949
2163,4287.88015660159
2164,4289.862510654231
2165,4291.844864706873
2166,4293.827218759514
2167,4295.809572812156
2168,4297.7919268647975
2169,4299.774280917439
2170,4301.75663497008
2171,4303.738989022721
2172,4305.721343075363
2173,4307.703697128004
2174,4309.686051180645
2175,4311.668405233287
2176,4313.650759285929
2177,4315.63311333857
2178,4317.6154673912115
2179,4319.597821443853
2180,4321.580175496494
2181,4323.562529549135
2182,4325.544883601777
2183,4327.527237654418
2184,4329.509591707059
2185,4331.491945759702
2186,4333.474299812343
2187,4335.456653864984
2188,4337.4390079176255
2189,4339.421361970267
2190,4341.403716022908
2191,4343.3860700755495
2192,4345.368424128191
2193,4347.350778180832
2194,4349.333132233473
2195,4351.315486286116
2196,4353.297840338757
2197,4355.280194391398
2198,4357.26254844404
2199,4359.244902496681
2200,4361.227256549322
2201,4363.2096106019635
2202,4365.191964654605
2203,4367.174318707246
2204,4369.156672759888
2205,4371.13902681253
2206,4373.121380865171
2207,4375.103734917812
2208,4377.086088970454
2209,4379.068443023095
2210,4381.050797075736
2211,4383.0331511283775
2212,4385.015505181019
2213,4386.997859233661
2214,4388.980213286302
2215,4390.962567338944
2216,4392.944921391585
2217,4394.927275444226
2218,4396.909629496868
2219,4398.891983549509
2220,4400.87433760215
2221,4402.856691654792
2222,4404.839045707434
2223,4406.821399760075
2224,4408.803753812716
2225,4410.786107865358
2226,4412.768461917999
2227,4414.75081597064
2228,4416.733170023282
2229,4418.715524075923
2230,4420.697878128564
2231,4422.680232181206
2232,4424.662586233848
2233,4426.644940286489
2234,4428.6272943391305
2235,4430.609648391772
2236,4432.592002444413
2237,4434.574356497054
2238,4436.556710549696
2239,4438.539064602337
2240,4440.521418654978
2241,4442.503772707621
2242,4444.486126760262
2243,4446.468480812903
2244,4448.4508348655445
2245,4450.433188918186
2246,4452.415542970827
2247,4454.397897023468
2248,4456.38025107611
2249,4458.362605128751
2250,4460.344959181393
2251,4462.327313234035
2252,4464.309667286676
2253,4466.292021339317
2254,4468.2743753919585
2255,4470.2567294446
2256,4472.239083497241
2257,4474.2214375498825
2258,4476.203791602524
2259,4478.186145655165
2260,4480.168499707807
2261,4482.150853760449
2262,4484.13320781309
2263,4486.115561865731
2264,4488.097915918373
2265,4490.080269971014
2266,4492.062624023655
2267,4494.0449780762965
2268,4496.027332128938
2269,4498.00968618158
2270,4499.992040234221
2271,4501.974394286863
2272,4503.956748339504
2273,4505.939102392145
2274,4507.921456444787
2275,4509.903810497428
2276,4511.886164550069
2277,4513.8685186027105
2278,4515.850872655353
2279,4517.833226707994
2280,4519.815580760635
2281,4521.797934813277
2282,4523.780288865918
2283,4525.762642918559
2284,4527.744996971201
2285,4529.727351023842
2286,4531.709705076483
2287,4533.6920591291255
2288,4535.674413181767
2289,4537.656767234408
2290,4539.639121287049
2291,4541.621475339691
2292,4543.603829392332
2293,4545.586183444973
2294,4547.568537497615
2295,4549.550891550256
2296,4551.533245602897
2297,4553.5155996555395
2298,4555.497953708181
2299,4557.480307760822
2300,4559.4626618134635
2301,4561.445015866105
2302,4563.427369918746
2303,4565.409723971387
2304,4567.392078024029
2305,4569.37443207667
2306,4571.356786129312
2307,4573.339140181954
2308,4575.321494234595
2309,4577.303848287236
2310,4579.2862023398775
2311,4581.268556392519
2312,4583.25091044516
2313,4585.233264497801
2314,4587.215618550443
2315,4589.197972603085
2316,4591.180326655726
2317,4593.162680708368
2318,4595.145034761009
2319,4597.12738881365
2320,4599.1097428662915
2321,4601.092096918933
2322,4603.074450971574
2323,4605.0568050242155
2324,4607.039159076858
2325,4609.021513129499
2326,4611.00386718214
2327,4612.986221234782
2328,4614.968575287423
2329,4616.950929340064
2330,4618.933283392706
2331,4620.915637445347
2332,4622.897991497988
2333,4624.8803455506295
2334,4626.862699603272
2335,4628.845053655913
2336,4630.827407708554
2337,4632.809761761196
2338,4634.792115813837
2339,4636.774469866478
2340,4638.75682391912
2341,4640.739177971761
2342,4642.721532024402
2343,4644.703886077044
2344,4646.686240129686
2345,4648.668594182327
2346,4650.650948234968
2347,4652.63330228761
2348,4654.615656340251
2349,4656.598010392892
2350,4658.580364445534
2351,4660.562718498175
2352,4662.545072550817
2353,4664.5274266034585
2354,4666.5097806561
2355,4668.492134708741
2356,4670.474488761382
2357,4672.456842814024
2358,4674.439196866665
2359,4676.421550919306
2360,4678.403904971948
2361,4680.38625902459
2362,4682.368613077231
2363,4684.3509671298725
2364,4686.333321182514
2365,4688.315675235155
2366,4690.298029287796
2367,4692.280383340438
2368,4694.262737393079
2369,4696.24509144572
2370,4698.227445498362
2371,4700.209799551004
2372,4702.192153603645
2373,4704.174507656287
2374,4706.156861708928
2375,4708.139215761569
2376,4710.1215698142105
2377,4712.103923866852
2378,4714.086277919493
2379,4716.068631972134
2380,4718.050986024777
2381,4720.033340077418
2382,4722.015694130059
2383,4723.998048182701
2384,4725.980402235342
2385,4727.962756287983
2386,4729.9451103406245
2387,4731.927464393266
2388,4733.909818445907
2389,4735.892172498549
2390,4737.874526551191
2391,4739.856880603832
2392,4741.839234656473
2393,4743.821588709115
2394,4745.803942761756
2395,4747.786296814397
2396,4749.768650867039
2397,4751.75100491968
2398,4753.733358972322
2399,4755.715713024963
2400,4757.698067077605
2401,4759.680421130246
2402,4761.662775182887
2403,4763.645129235529
2404,4765.62748328817
2405,4767.609837340811
2406,4769.592191393453
2407,4771.574545446094
2408,4773.556899498736
2409,4775.539253551377
2410,4777.521607604019
2411,4779.50396165666
2412,4781.486315709301
2413,4783.468669761943
2414,4785.451023814584
2415,4787.433377867225
2416,4789.415731919867
2417,4791.398085972509
2418,4793.38044002515
2419,4795.3627940777915
2420,4797.345148130433
2421,4799.327502183074
2422,4801.309856235715
2423,4803.292210288357
2424,4805.274564340998
2425,4807.256918393639
2426,4809.239272446282
2427,4811.221626498923
2428,4813.203980551564
2429,4815.1863346042055
2430,4817.168688656847
2431,4819.151042709488
2432,4821.133396762129
2433,4823.115750814771
2434,4825.098104867412
2435,4827.080458920054
2436,4829.062812972696
2437,4831.045167025337
2438,4833.027521077978
2439,4835.00987513062
2440,4836.992229183261
2441,4838.974583235902
2442,4840.9569372885435
2443,4842.939291341185
2444,4844.921645393826
2445,4846.903999446468
2446,4848.88635349911
2447,4850.868707551751
2448,4852.851061604392
2449,4854.833415657034
2450,4856.815769709675
2451,4858.798123762316
2452,4860.7804778149575
2453,4862.762831867599
2454,4864.745185920241
2455,4866.727539972882
2456,4868.709894025524
2457,4870.692248078165
2458,4872.674602130806
2459,4874.656956183448
2460,4876.639310236089
2461,4878.62166428873
2462,4880.604018341372
2463,4882.586372394014
2464,4884.568726446655
2465,4886.551080499296
2466,4888.533434551938
2467,4890.515788604579
2468,4892.49814265722
2469,4894.480496709862
2470,4896.462850762503
2471,4898.445204815144
2472,4900.4275588677865
2473,4902.409912920428
2474,4904.392266973069
2475,4906.37462102571
2476,4908.356975078352
2477,4910.339329130993
2478,4912.321683183634
2479,4914.304037236276
2480,4916.286391288917
2481,4918.268745341558
2482,4920.2510993942005
2483,4922.233453446842
2484,4924.215807499483
2485,4926.1981615521245
2486,4928.180515604766
2487,4930.162869657407
2488,4932.145223710048
2489,4934.12757776269
2490,4936.109931815331
2491,4938.092285867973
2492,4940.074639920615
2493,4942.056993973256
2494,4944.039348025897
2495,4946.0217020785385
2496,4948.00405613118
2497,4949.986410183821
2498,4951.968764236462
2499,4953.951118289104
2500,4955.933472341746
2501,4957.915826394387
2502,4959.898180447029
2503,4961.88053449967
2504,4963.862888552311
2505,4965.845242604953
2506,4967.827596657594
2507,4969.809950710235
2508,4971.7923047628765
2509,4973.774658815519
2510,4975.75701286816
2511,4977.739366920801
2512,4979.721720973443
2513,4981.704075026084
2514,4983.686429078725
2515,4985.668783131367
2516,4987.651137184008
2517,4989.633491236649
2518,4991.6158452892905
2519,4993.598199341933
2520,4995.580553394574
2521,4997.562907447215
2522,4999.545261499857
2523,5001.527615552498
2524,5003.509969605139
2525,5005.492323657781
2526,5007.474677710422
2527,5009.457031763063
2528,5011.4393858157055
2529,5013.421739868347
2530,5015.404093920988
2531,5017.386447973629
2532,5019.368802026271
2533,5021.351156078912
2534,5023.333510131553
2535,5025.315864184195
2536,5027.298218236836
2537,5029.280572289478
2538,5031.2629263421195
2539,5033.245280394761
